Mode;Model;Resource;Metamodel;Util
Full;Uebung8_Selbstbedienungsrestaurant_1ca110ae968444859c8a036d8d36b88a.bpmn;Uebung8_Selbstbedienungsrestaurant_1ca110ae968444859c8a036d8d36b88a.bpmn;mbpmn;0.5684210526315789
Full;Uebung_1_-_Warenversand_14eead9ee2ea483aa9028df703693683.bpmn;Uebung_1_-_Warenversand_14eead9ee2ea483aa9028df703693683.bpmn;org.eclipse.bpmn2;0.28846153846153844
Full;Uebung_1_-_Warenversand_14eead9ee2ea483aa9028df703693683.bpmn;Uebung_1_-_Warenversand_14eead9ee2ea483aa9028df703693683.bpmn;mbpmn;0.5897435897435898
Full;Uebung_1_11343739c9cd40469faf78966f0985e4.bpmn;Uebung_1_11343739c9cd40469faf78966f0985e4.bpmn;org.eclipse.bpmn2;0.28846153846153844
Full;Uebung_1_11343739c9cd40469faf78966f0985e4.bpmn;Uebung_1_11343739c9cd40469faf78966f0985e4.bpmn;mbpmn;0.5897435897435898
Full;Uebung_1_188fef94641f40ed819e499bd971ebda.bpmn;Uebung_1_188fef94641f40ed819e499bd971ebda.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Uebung_1_188fef94641f40ed819e499bd971ebda.bpmn;Uebung_1_188fef94641f40ed819e499bd971ebda.bpmn;mbpmn;0.5769230769230769
Full;Uebung_1_2f63ecefd45d4e4db0c96fbbdcb885cf.bpmn;Uebung_1_2f63ecefd45d4e4db0c96fbbdcb885cf.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Uebung_1_2f63ecefd45d4e4db0c96fbbdcb885cf.bpmn;Uebung_1_2f63ecefd45d4e4db0c96fbbdcb885cf.bpmn;mbpmn;0.5769230769230769
Full;Uebung_1_4b25fc319e424a81b24217fdcaef3fcc.bpmn;Uebung_1_4b25fc319e424a81b24217fdcaef3fcc.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Uebung_1_4b25fc319e424a81b24217fdcaef3fcc.bpmn;Uebung_1_4b25fc319e424a81b24217fdcaef3fcc.bpmn;mbpmn;0.5769230769230769
Full;Uebung_1_990e7afbafe0416f86deff22f44d9175.bpmn;Uebung_1_990e7afbafe0416f86deff22f44d9175.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Uebung_1_990e7afbafe0416f86deff22f44d9175.bpmn;Uebung_1_990e7afbafe0416f86deff22f44d9175.bpmn;mbpmn;0.5769230769230769
Full;Uebung_1__Kopie__1f68aea533824fd19a25edc72f9288a1.bpmn;Uebung_1__Kopie__1f68aea533824fd19a25edc72f9288a1.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Uebung_1__Kopie__1f68aea533824fd19a25edc72f9288a1.bpmn;Uebung_1__Kopie__1f68aea533824fd19a25edc72f9288a1.bpmn;mbpmn;0.5769230769230769
Full;Uebung_1__Kopie__34a375846b714369a1397470a9fcf36c.bpmn;Uebung_1__Kopie__34a375846b714369a1397470a9fcf36c.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Uebung_1__Kopie__34a375846b714369a1397470a9fcf36c.bpmn;Uebung_1__Kopie__34a375846b714369a1397470a9fcf36c.bpmn;mbpmn;0.5769230769230769
Full;Uebung_1__d27d470b22ac4c13860a644ba38d44b0.bpmn;Uebung_1__d27d470b22ac4c13860a644ba38d44b0.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Uebung_1__d27d470b22ac4c13860a644ba38d44b0.bpmn;Uebung_1__d27d470b22ac4c13860a644ba38d44b0.bpmn;mbpmn;0.5769230769230769
Full;Uebung_1__fd9a5b04281a40329f00dfdc67dbd824.bpmn;Uebung_1__fd9a5b04281a40329f00dfdc67dbd824.bpmn;org.eclipse.bpmn2;0.28846153846153844
Full;Uebung_1__fd9a5b04281a40329f00dfdc67dbd824.bpmn;Uebung_1__fd9a5b04281a40329f00dfdc67dbd824.bpmn;mbpmn;0.5897435897435898
Full;Uebung_1_a00858d6a49d4542a832c5b73f76c849.bpmn;Uebung_1_a00858d6a49d4542a832c5b73f76c849.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Uebung_1_a00858d6a49d4542a832c5b73f76c849.bpmn;Uebung_1_a00858d6a49d4542a832c5b73f76c849.bpmn;mbpmn;0.5769230769230769
Full;Uebung_1_c02448e060aa4b669debe456d0c2a2ae.bpmn;Uebung_1_c02448e060aa4b669debe456d0c2a2ae.bpmn;org.eclipse.bpmn2;0.28846153846153844
Full;Uebung_1_c02448e060aa4b669debe456d0c2a2ae.bpmn;Uebung_1_c02448e060aa4b669debe456d0c2a2ae.bpmn;mbpmn;0.5897435897435898
Full;Uebung_1_ed4163c98ee64eba9620824466dbad91.bpmn;Uebung_1_ed4163c98ee64eba9620824466dbad91.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Uebung_1_ed4163c98ee64eba9620824466dbad91.bpmn;Uebung_1_ed4163c98ee64eba9620824466dbad91.bpmn;mbpmn;0.5769230769230769
Full;Uebung_1_ef1aa7ff3f614868985f5e21c3a71644.bpmn;Uebung_1_ef1aa7ff3f614868985f5e21c3a71644.bpmn;org.eclipse.bpmn2;0.30128205128205127
Full;Uebung_1_ef1aa7ff3f614868985f5e21c3a71644.bpmn;Uebung_1_ef1aa7ff3f614868985f5e21c3a71644.bpmn;mbpmn;0.5925925925925926
Full;Uebung_3_-_Regressnahme_d00c168fa788431dbf27717bb6c8e906.bpmn;Uebung_3_-_Regressnahme_d00c168fa788431dbf27717bb6c8e906.bpmn;org.eclipse.bpmn2;0.30128205128205127
Full;Uebung_3_-_Regressnahme_d00c168fa788431dbf27717bb6c8e906.bpmn;Uebung_3_-_Regressnahme_d00c168fa788431dbf27717bb6c8e906.bpmn;mbpmn;0.5393258426966292
Full;Uebung_3_35c7ae1bcb104bf48adce332f446a6c4.bpmn;Uebung_3_35c7ae1bcb104bf48adce332f446a6c4.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;Uebung_3_35c7ae1bcb104bf48adce332f446a6c4.bpmn;Uebung_3_35c7ae1bcb104bf48adce332f446a6c4.bpmn;mbpmn;0.5473684210526316
Full;Uebung_3_5675c4ff1cb6438ca5c34b314688fdf8.bpmn;Uebung_3_5675c4ff1cb6438ca5c34b314688fdf8.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;Uebung_3_5675c4ff1cb6438ca5c34b314688fdf8.bpmn;Uebung_3_5675c4ff1cb6438ca5c34b314688fdf8.bpmn;mbpmn;0.5268817204301075
Full;Uebung_3_5f6e06ac87834b369f2e4981d6b40726.bpmn;Uebung_3_5f6e06ac87834b369f2e4981d6b40726.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;Uebung_3_5f6e06ac87834b369f2e4981d6b40726.bpmn;Uebung_3_5f6e06ac87834b369f2e4981d6b40726.bpmn;mbpmn;0.5268817204301075
Full;Uebung_3_61914195c2e741f4ad5c1982034e2f57.bpmn;Uebung_3_61914195c2e741f4ad5c1982034e2f57.bpmn;org.eclipse.bpmn2;0.3141025641025641
Full;Uebung_3_61914195c2e741f4ad5c1982034e2f57.bpmn;Uebung_3_61914195c2e741f4ad5c1982034e2f57.bpmn;mbpmn;0.5376344086021505
Full;Uebung_3_9e42d84ca3cf4efca85f2643c405b1ee.bpmn;Uebung_3_9e42d84ca3cf4efca85f2643c405b1ee.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;Uebung_3_9e42d84ca3cf4efca85f2643c405b1ee.bpmn;Uebung_3_9e42d84ca3cf4efca85f2643c405b1ee.bpmn;mbpmn;0.5473684210526316
Full;Uebung_3_9ef7aa4f444c49469c674e46acd9a31a.bpmn;Uebung_3_9ef7aa4f444c49469c674e46acd9a31a.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;Uebung_3_9ef7aa4f444c49469c674e46acd9a31a.bpmn;Uebung_3_9ef7aa4f444c49469c674e46acd9a31a.bpmn;mbpmn;0.5268817204301075
Full;Uebung_3_Regressnahme_36775c8ff37f4389ab3f9a0558bae590.bpmn;Uebung_3_Regressnahme_36775c8ff37f4389ab3f9a0558bae590.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;Uebung_3_Regressnahme_36775c8ff37f4389ab3f9a0558bae590.bpmn;Uebung_3_Regressnahme_36775c8ff37f4389ab3f9a0558bae590.bpmn;mbpmn;0.5473684210526316
Full;Uebung_3__6a0d3d74a1a24fc491ee18734da1395f.bpmn;Uebung_3__6a0d3d74a1a24fc491ee18734da1395f.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;Uebung_3__6a0d3d74a1a24fc491ee18734da1395f.bpmn;Uebung_3__6a0d3d74a1a24fc491ee18734da1395f.bpmn;mbpmn;0.5473684210526316
Full;Uebung_3__fcf0139338eb4810be91bae9951bd9fd.bpmn;Uebung_3__fcf0139338eb4810be91bae9951bd9fd.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;Uebung_3__fcf0139338eb4810be91bae9951bd9fd.bpmn;Uebung_3__fcf0139338eb4810be91bae9951bd9fd.bpmn;mbpmn;0.5473684210526316
Full;Uebung_7_-_Schufascoring_6f6bffc3c598484ebc02c6e2e99cc22e.bpmn;Uebung_7_-_Schufascoring_6f6bffc3c598484ebc02c6e2e99cc22e.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;Uebung_7_-_Schufascoring_6f6bffc3c598484ebc02c6e2e99cc22e.bpmn;Uebung_7_-_Schufascoring_6f6bffc3c598484ebc02c6e2e99cc22e.bpmn;mbpmn;0.5268817204301075
Full;Uebung_7_Schufascoring_61f2a3868c554e4a95bfb3786d210343.bpmn;Uebung_7_Schufascoring_61f2a3868c554e4a95bfb3786d210343.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;Uebung_7_Schufascoring_61f2a3868c554e4a95bfb3786d210343.bpmn;Uebung_7_Schufascoring_61f2a3868c554e4a95bfb3786d210343.bpmn;mbpmn;0.5268817204301075
Full;Uebung_7__8bf72e2f36fa458d8d81c808e44aa0f4.bpmn;Uebung_7__8bf72e2f36fa458d8d81c808e44aa0f4.bpmn;org.eclipse.bpmn2;0.30128205128205127
Full;Uebung_7__8bf72e2f36fa458d8d81c808e44aa0f4.bpmn;Uebung_7__8bf72e2f36fa458d8d81c808e44aa0f4.bpmn;mbpmn;0.5161290322580645
Full;Uebung_7__a075964dbf6245a19fb3de86fb6ab1e1.bpmn;Uebung_7__a075964dbf6245a19fb3de86fb6ab1e1.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;Uebung_7__a075964dbf6245a19fb3de86fb6ab1e1.bpmn;Uebung_7__a075964dbf6245a19fb3de86fb6ab1e1.bpmn;mbpmn;0.5268817204301075
Full;Uebung_7_a3bbc0df444142b9b8d97c1afe9d8fd5.bpmn;Uebung_7_a3bbc0df444142b9b8d97c1afe9d8fd5.bpmn;org.eclipse.bpmn2;0.34615384615384615
Full;Uebung_7_a3bbc0df444142b9b8d97c1afe9d8fd5.bpmn;Uebung_7_a3bbc0df444142b9b8d97c1afe9d8fd5.bpmn;mbpmn;0.48672566371681414
Full;Uebung_7_a6d9de57ff73410d90eaac1c4e2db037.bpmn;Uebung_7_a6d9de57ff73410d90eaac1c4e2db037.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;Uebung_7_a6d9de57ff73410d90eaac1c4e2db037.bpmn;Uebung_7_a6d9de57ff73410d90eaac1c4e2db037.bpmn;mbpmn;0.5268817204301075
Full;Uebung_7_b379f65d9ce04848a89459e8e70dccde.bpmn;Uebung_7_b379f65d9ce04848a89459e8e70dccde.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;Uebung_7_b379f65d9ce04848a89459e8e70dccde.bpmn;Uebung_7_b379f65d9ce04848a89459e8e70dccde.bpmn;mbpmn;0.5268817204301075
Full;Uebung_7_bcd950b2c5af4483ae0c4e7c4d145132.bpmn;Uebung_7_bcd950b2c5af4483ae0c4e7c4d145132.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;Uebung_7_bcd950b2c5af4483ae0c4e7c4d145132.bpmn;Uebung_7_bcd950b2c5af4483ae0c4e7c4d145132.bpmn;mbpmn;0.5268817204301075
Full;Uebung_7_f7ed31e88ea84010805dd457ea9588e1.bpmn;Uebung_7_f7ed31e88ea84010805dd457ea9588e1.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;Uebung_7_f7ed31e88ea84010805dd457ea9588e1.bpmn;Uebung_7_f7ed31e88ea84010805dd457ea9588e1.bpmn;mbpmn;0.5268817204301075
Full;Uebung_8_-_Selbstbedienungsrestaurant_81e479ed8f844bf280ba36ef757ba6ca.bpmn;Uebung_8_-_Selbstbedienungsrestaurant_81e479ed8f844bf280ba36ef757ba6ca.bpmn;org.eclipse.bpmn2;0.3333333333333333
Full;Uebung_8_-_Selbstbedienungsrestaurant_81e479ed8f844bf280ba36ef757ba6ca.bpmn;Uebung_8_-_Selbstbedienungsrestaurant_81e479ed8f844bf280ba36ef757ba6ca.bpmn;mbpmn;0.5578947368421052
Full;Uebung_8_0540687f79024f8ab1041b0da8504487.bpmn;Uebung_8_0540687f79024f8ab1041b0da8504487.bpmn;org.eclipse.bpmn2;0.3333333333333333
Full;Uebung_8_0540687f79024f8ab1041b0da8504487.bpmn;Uebung_8_0540687f79024f8ab1041b0da8504487.bpmn;mbpmn;0.5578947368421052
Full;Uebung_8_2f794692fc2f48669e3e9fc11cc4f92e.bpmn;Uebung_8_2f794692fc2f48669e3e9fc11cc4f92e.bpmn;org.eclipse.bpmn2;0.3333333333333333
Full;Uebung_8_2f794692fc2f48669e3e9fc11cc4f92e.bpmn;Uebung_8_2f794692fc2f48669e3e9fc11cc4f92e.bpmn;mbpmn;0.5578947368421052
Full;Uebung_8_685adfde2b284e4b923d4048fa954721.bpmn;Uebung_8_685adfde2b284e4b923d4048fa954721.bpmn;org.eclipse.bpmn2;0.34615384615384615
Full;Uebung_8_685adfde2b284e4b923d4048fa954721.bpmn;Uebung_8_685adfde2b284e4b923d4048fa954721.bpmn;mbpmn;0.5789473684210527
Full;Uebung_8_7e53ea9f564341429a8766c69f43e84f.bpmn;Uebung_8_7e53ea9f564341429a8766c69f43e84f.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;Uebung_8_7e53ea9f564341429a8766c69f43e84f.bpmn;Uebung_8_7e53ea9f564341429a8766c69f43e84f.bpmn;mbpmn;0.5473684210526316
Full;Uebung_8_9b2aa77ad46a4ef09d2232aa7a1bd3a3.bpmn;Uebung_8_9b2aa77ad46a4ef09d2232aa7a1bd3a3.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;Uebung_8_9b2aa77ad46a4ef09d2232aa7a1bd3a3.bpmn;Uebung_8_9b2aa77ad46a4ef09d2232aa7a1bd3a3.bpmn;mbpmn;0.5473684210526316
Full;Uebung_8_Selbstbedienungsrestaurant_a8fd886b7ed6401c99206a619ad8bcde.bpmn;Uebung_8_Selbstbedienungsrestaurant_a8fd886b7ed6401c99206a619ad8bcde.bpmn;org.eclipse.bpmn2;0.3141025641025641
Full;Uebung_8_Selbstbedienungsrestaurant_a8fd886b7ed6401c99206a619ad8bcde.bpmn;Uebung_8_Selbstbedienungsrestaurant_a8fd886b7ed6401c99206a619ad8bcde.bpmn;mbpmn;0.5376344086021505
Full;Uebung_8__6fda4abd322f45f2940c112b9f66dcde.bpmn;Uebung_8__6fda4abd322f45f2940c112b9f66dcde.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;Uebung_8__6fda4abd322f45f2940c112b9f66dcde.bpmn;Uebung_8__6fda4abd322f45f2940c112b9f66dcde.bpmn;mbpmn;0.5473684210526316
Full;Uebung_8__c456ebcf71a941de916ec5c1637ab822.bpmn;Uebung_8__c456ebcf71a941de916ec5c1637ab822.bpmn;org.eclipse.bpmn2;0.3333333333333333
Full;Uebung_8__c456ebcf71a941de916ec5c1637ab822.bpmn;Uebung_8__c456ebcf71a941de916ec5c1637ab822.bpmn;mbpmn;0.5408163265306123
Full;Uebung_8_f4a38183641343a2a9272bef48711786.bpmn;Uebung_8_f4a38183641343a2a9272bef48711786.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;Uebung_8_f4a38183641343a2a9272bef48711786.bpmn;Uebung_8_f4a38183641343a2a9272bef48711786.bpmn;mbpmn;0.5473684210526316
Full;Uebung_9-_speiserestaurant_0e5d14439fc6426fb35c36c6e74972c0.bpmn;Uebung_9-_speiserestaurant_0e5d14439fc6426fb35c36c6e74972c0.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;Uebung_9-_speiserestaurant_0e5d14439fc6426fb35c36c6e74972c0.bpmn;Uebung_9-_speiserestaurant_0e5d14439fc6426fb35c36c6e74972c0.bpmn;mbpmn;0.550561797752809
Full;Vapiano_21a41eb67f4c4ab1890d624481fb9543.bpmn;Vapiano_21a41eb67f4c4ab1890d624481fb9543.bpmn;org.eclipse.bpmn2;0.3141025641025641
Full;Vapiano_21a41eb67f4c4ab1890d624481fb9543.bpmn;Vapiano_21a41eb67f4c4ab1890d624481fb9543.bpmn;mbpmn;0.5376344086021505
Full;Vapiano_ae196493b9ba487fbbae5761e9811590.bpmn;Vapiano_ae196493b9ba487fbbae5761e9811590.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;Vapiano_ae196493b9ba487fbbae5761e9811590.bpmn;Vapiano_ae196493b9ba487fbbae5761e9811590.bpmn;mbpmn;0.5268817204301075
Full;Vapiano_f4f221a1d3d4455c9fa43b9f443fad36.bpmn;Vapiano_f4f221a1d3d4455c9fa43b9f443fad36.bpmn;org.eclipse.bpmn2;0.3333333333333333
Full;Vapiano_f4f221a1d3d4455c9fa43b9f443fad36.bpmn;Vapiano_f4f221a1d3d4455c9fa43b9f443fad36.bpmn;mbpmn;0.5578947368421052
Full;Verpackung_59743237aa054032829604ae1c7b5d2e.bpmn;Verpackung_59743237aa054032829604ae1c7b5d2e.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Verpackung_59743237aa054032829604ae1c7b5d2e.bpmn;Verpackung_59743237aa054032829604ae1c7b5d2e.bpmn;mbpmn;0.5769230769230769
Full;Versand_14b06c4bbf2947498f09d7774bec16d3.bpmn;Versand_14b06c4bbf2947498f09d7774bec16d3.bpmn;org.eclipse.bpmn2;0.33974358974358976
Full;Versand_14b06c4bbf2947498f09d7774bec16d3.bpmn;Versand_14b06c4bbf2947498f09d7774bec16d3.bpmn;mbpmn;0.5684210526315789
Full;Versand_1_36cd9a7cc49f4ec1893ae1b392a98b13.bpmn;Versand_1_36cd9a7cc49f4ec1893ae1b392a98b13.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Versand_1_36cd9a7cc49f4ec1893ae1b392a98b13.bpmn;Versand_1_36cd9a7cc49f4ec1893ae1b392a98b13.bpmn;mbpmn;0.5769230769230769
Full;Versand_86a3d58f7ba44a8f8a983854cb91adcc.bpmn;Versand_86a3d58f7ba44a8f8a983854cb91adcc.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Versand_86a3d58f7ba44a8f8a983854cb91adcc.bpmn;Versand_86a3d58f7ba44a8f8a983854cb91adcc.bpmn;mbpmn;0.5769230769230769
Full;Versandbeauftragung_4e5073f5431f4e64b62f37df29306ffa.bpmn;Versandbeauftragung_4e5073f5431f4e64b62f37df29306ffa.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Versandbeauftragung_4e5073f5431f4e64b62f37df29306ffa.bpmn;Versandbeauftragung_4e5073f5431f4e64b62f37df29306ffa.bpmn;mbpmn;0.5769230769230769
Full;Versandprozess_010dc35c54084bb986a532a2e48042df.bpmn;Versandprozess_010dc35c54084bb986a532a2e48042df.bpmn;org.eclipse.bpmn2;0.33974358974358976
Full;Versandprozess_010dc35c54084bb986a532a2e48042df.bpmn;Versandprozess_010dc35c54084bb986a532a2e48042df.bpmn;mbpmn;0.5684210526315789
Full;Versicherung_ff95f428e9f3402faaa8ae152527f3ad.bpmn;Versicherung_ff95f428e9f3402faaa8ae152527f3ad.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;Versicherung_ff95f428e9f3402faaa8ae152527f3ad.bpmn;Versicherung_ff95f428e9f3402faaa8ae152527f3ad.bpmn;mbpmn;0.5416666666666666
Full;VorbereitungWarenversand_4433aa721e574383b7c012500594d08b.bpmn;VorbereitungWarenversand_4433aa721e574383b7c012500594d08b.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;VorbereitungWarenversand_4433aa721e574383b7c012500594d08b.bpmn;VorbereitungWarenversand_4433aa721e574383b7c012500594d08b.bpmn;mbpmn;0.5769230769230769
Full;Vorbereitung_Warenversand_19a73404fde44eb6ab991b21d1960cce.bpmn;Vorbereitung_Warenversand_19a73404fde44eb6ab991b21d1960cce.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Vorbereitung_Warenversand_19a73404fde44eb6ab991b21d1960cce.bpmn;Vorbereitung_Warenversand_19a73404fde44eb6ab991b21d1960cce.bpmn;mbpmn;0.5769230769230769
Full;Vorbereitung_Warenversand_4004cf7dd5664b1bad8aa38c9d6b4963.bpmn;Vorbereitung_Warenversand_4004cf7dd5664b1bad8aa38c9d6b4963.bpmn;org.eclipse.bpmn2;0.28846153846153844
Full;Vorbereitung_Warenversand_4004cf7dd5664b1bad8aa38c9d6b4963.bpmn;Vorbereitung_Warenversand_4004cf7dd5664b1bad8aa38c9d6b4963.bpmn;mbpmn;0.5897435897435898
Full;Vorbereitung_Warenversand_58cc4cee16274cff86c0c7bdc43bda47.bpmn;Vorbereitung_Warenversand_58cc4cee16274cff86c0c7bdc43bda47.bpmn;org.eclipse.bpmn2;0.2692307692307692
Full;Vorbereitung_Warenversand_58cc4cee16274cff86c0c7bdc43bda47.bpmn;Vorbereitung_Warenversand_58cc4cee16274cff86c0c7bdc43bda47.bpmn;mbpmn;0.5733333333333334
Full;Vorbereitung_Warenversand_6f9e245fcaba4947aac72ed8f616ce1e.bpmn;Vorbereitung_Warenversand_6f9e245fcaba4947aac72ed8f616ce1e.bpmn;org.eclipse.bpmn2;0.3141025641025641
Full;Vorbereitung_Warenversand_6f9e245fcaba4947aac72ed8f616ce1e.bpmn;Vorbereitung_Warenversand_6f9e245fcaba4947aac72ed8f616ce1e.bpmn;mbpmn;0.5208333333333334
Full;Vorbereitung_Warenversand_710b6f2b4d6e476bb451d73202330c70.bpmn;Vorbereitung_Warenversand_710b6f2b4d6e476bb451d73202330c70.bpmn;org.eclipse.bpmn2;0.30128205128205127
Full;Vorbereitung_Warenversand_710b6f2b4d6e476bb451d73202330c70.bpmn;Vorbereitung_Warenversand_710b6f2b4d6e476bb451d73202330c70.bpmn;mbpmn;0.5925925925925926
Full;Vorbereitung_Warenversand_7113f5bf363b4db0ac8e6f25a82746a2.bpmn;Vorbereitung_Warenversand_7113f5bf363b4db0ac8e6f25a82746a2.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Vorbereitung_Warenversand_7113f5bf363b4db0ac8e6f25a82746a2.bpmn;Vorbereitung_Warenversand_7113f5bf363b4db0ac8e6f25a82746a2.bpmn;mbpmn;0.5769230769230769
Full;Vorbereitung_Warenversand_72bc1838c64f48ae9f93579aa9c200c6.bpmn;Vorbereitung_Warenversand_72bc1838c64f48ae9f93579aa9c200c6.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Vorbereitung_Warenversand_72bc1838c64f48ae9f93579aa9c200c6.bpmn;Vorbereitung_Warenversand_72bc1838c64f48ae9f93579aa9c200c6.bpmn;mbpmn;0.5769230769230769
Full;Vorbereitung_Warenversand_8495fd4b7dbb4debaad7b24350832c76.bpmn;Vorbereitung_Warenversand_8495fd4b7dbb4debaad7b24350832c76.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Vorbereitung_Warenversand_8495fd4b7dbb4debaad7b24350832c76.bpmn;Vorbereitung_Warenversand_8495fd4b7dbb4debaad7b24350832c76.bpmn;mbpmn;0.5769230769230769
Full;Vorbereitung_Warenversand_855e4f7e2d9d43a1abf302da3cd4d933.bpmn;Vorbereitung_Warenversand_855e4f7e2d9d43a1abf302da3cd4d933.bpmn;org.eclipse.bpmn2;0.30128205128205127
Full;Vorbereitung_Warenversand_855e4f7e2d9d43a1abf302da3cd4d933.bpmn;Vorbereitung_Warenversand_855e4f7e2d9d43a1abf302da3cd4d933.bpmn;mbpmn;0.5925925925925926
Full;Vorbereitung_Warenversand_996595766611479c9f8e8bc6de9b8344.bpmn;Vorbereitung_Warenversand_996595766611479c9f8e8bc6de9b8344.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Vorbereitung_Warenversand_996595766611479c9f8e8bc6de9b8344.bpmn;Vorbereitung_Warenversand_996595766611479c9f8e8bc6de9b8344.bpmn;mbpmn;0.4838709677419355
Full;Vorbereitung_Warenversand_ba71a6ab1c3c4cae85feee991ba3aa6d.bpmn;Vorbereitung_Warenversand_ba71a6ab1c3c4cae85feee991ba3aa6d.bpmn;org.eclipse.bpmn2;0.2948717948717949
Full;Vorbereitung_Warenversand_ba71a6ab1c3c4cae85feee991ba3aa6d.bpmn;Vorbereitung_Warenversand_ba71a6ab1c3c4cae85feee991ba3aa6d.bpmn;mbpmn;0.5053763440860215
Full;Vorbereitung_Warenversand_d38aa3e67d2944cd9a841a5da7699c96.bpmn;Vorbereitung_Warenversand_d38aa3e67d2944cd9a841a5da7699c96.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Vorbereitung_Warenversand_d38aa3e67d2944cd9a841a5da7699c96.bpmn;Vorbereitung_Warenversand_d38aa3e67d2944cd9a841a5da7699c96.bpmn;mbpmn;0.5769230769230769
Full;Vorbereitung_Warenversand_d459c6f26ee64fcc9eee2b9bb2062bb8.bpmn;Vorbereitung_Warenversand_d459c6f26ee64fcc9eee2b9bb2062bb8.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Vorbereitung_Warenversand_d459c6f26ee64fcc9eee2b9bb2062bb8.bpmn;Vorbereitung_Warenversand_d459c6f26ee64fcc9eee2b9bb2062bb8.bpmn;mbpmn;0.5769230769230769
Full;Vorbereitung_Warenversand_d9548b7adb104c3396c6e95cf49426ae.bpmn;Vorbereitung_Warenversand_d9548b7adb104c3396c6e95cf49426ae.bpmn;org.eclipse.bpmn2;0.28846153846153844
Full;Vorbereitung_Warenversand_d9548b7adb104c3396c6e95cf49426ae.bpmn;Vorbereitung_Warenversand_d9548b7adb104c3396c6e95cf49426ae.bpmn;mbpmn;0.4946236559139785
Full;Vorbereitung_Warenversand_eba2bb16c53c42969e3e3b3a90003bf8.bpmn;Vorbereitung_Warenversand_eba2bb16c53c42969e3e3b3a90003bf8.bpmn;org.eclipse.bpmn2;0.28205128205128205
Full;Vorbereitung_Warenversand_eba2bb16c53c42969e3e3b3a90003bf8.bpmn;Vorbereitung_Warenversand_eba2bb16c53c42969e3e3b3a90003bf8.bpmn;mbpmn;0.5769230769230769
Full;Vorbereitung_Warenversand_ecc00dfec02d49efa4692c59c3af288c.bpmn;Vorbereitung_Warenversand_ecc00dfec02d49efa4692c59c3af288c.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;Vorbereitung_Warenversand_ecc00dfec02d49efa4692c59c3af288c.bpmn;Vorbereitung_Warenversand_ecc00dfec02d49efa4692c59c3af288c.bpmn;mbpmn;0.5104166666666666
Full;Vorbereitung_Warenversand_ef13ed45030f490f924a95ab656f6654.bpmn;Vorbereitung_Warenversand_ef13ed45030f490f924a95ab656f6654.bpmn;org.eclipse.bpmn2;0.2692307692307692
Full;Vorbereitung_Warenversand_ef13ed45030f490f924a95ab656f6654.bpmn;Vorbereitung_Warenversand_ef13ed45030f490f924a95ab656f6654.bpmn;mbpmn;0.5512820512820513
