Mode;Model;Resource;Metamodel;Util
Single;activemq_arc;XATransactionCommandTest.usagemodel;mPCM;0.24528301886792453
Single;activemq_arc;XATransactionInfoReaderTest.usagemodel;PCM;0.07881773399014778
Single;activemq_arc;XATransactionInfoReaderTest.usagemodel;mPCM;0.3018867924528302
Single;activemq_arc;XATransactionTest.usagemodel;PCM;0.06403940886699508
Single;activemq_arc;XATransactionTest.usagemodel;mPCM;0.24528301886792453
Single;activemq_arc;XStreamWireFormatTest.usagemodel;PCM;0.07389162561576355
Single;activemq_arc;XStreamWireFormatTest.usagemodel;mPCM;0.2830188679245283
Single;activemq_arc;ZeroconfDiscoveryTest.usagemodel;PCM;0.07389162561576355
Single;activemq_arc;ZeroconfDiscoveryTest.usagemodel;mPCM;0.2830188679245283
Single;activemq_arc;activemq-3.0_340_topics_116_arc_clusters.repository;PCM;0.22167487684729065
Single;activemq_arc;activemq-3.0_340_topics_116_arc_clusters.repository;mPCM;0.4375
Single;activemq_arc;activemq-3.0_340_topics_116_arc_clusters.system;PCM;0.08866995073891626
Single;activemq_arc;activemq-3.0_340_topics_116_arc_clusters.system;mPCM;0.4090909090909091
Full;cassandra_acdc;AntiEntropyServiceTestAbstract.usagemodel ArrayBackedSortedColumnsTest.usagemodel ArrivalWindowTest.usagemodel BitSetTest.usagemodel BlacklistingCompactionsTest.usagemodel BloomFilterTest.usagemodel BloomFilterTrackerTest.usagemodel BootStrapperTest.usagemodel BoundedStatsDequeTest.usagemodel BufferedRandomAccessFileTest.usagemodel ByteBufferUtilTest.usagemodel BytesReadTrackerTest.usagemodel BytesTypeTest.usagemodel CFMetaDataTest.usagemodel CacheProviderTest.usagemodel CleanupTest.usagemodel CliTest.usagemodel ClientUtilsTest.usagemodel CollationControllerTest.usagemodel ColumnDefinitionTest.usagemodel ColumnFamilyInputFormatTest.usagemodel ColumnFamilyStoreTest.usagemodel ColumnFamilyTest.usagemodel CommitLogTest.usagemodel CompactionsPurgeTest.usagemodel CompactionsTest.usagemodel CompositeTypeTest.usagemodel CompressedInputStreamTest.usagemodel CompressedRandomAccessReaderTest.usagemodel CounterColumnTest.usagemodel CounterContextTest.usagemodel CounterMutationTest.usagemodel DatabaseDescriptorTest.usagemodel DebuggableThreadPoolExecutorTest.usagemodel DecimalTypeTest.usagemodel DefsTest.usagemodel DirectoriesTest.usagemodel DynamicCompositeTypeTest.usagemodel DynamicEndpointSnitchTest.usagemodel EC2SnitchTest.usagemodel EmbeddedCassandraServiceTest.usagemodel EncodedStreamsTest.usagemodel EstimatedHistogramTest.usagemodel FBUtilitiesTest.usagemodel FilterTestHelper.usagemodel GossipDigestTest.usagemodel HexTest.usagemodel HintedHandOffTest.usagemodel IndexHelperTest.usagemodel IndexSummaryTest.usagemodel InitClientTest.usagemodel IntegerTypeTest.usagemodel IntervalTreeTest.usagemodel JdbcDecimalTest.usagemodel KSMetaDataTest.usagemodel KeyCacheTest.usagemodel KeyCollisionTest.usagemodel KeyspaceTest.usagemodel LZ4CompressorTest.usagemodel LazilyCompactedRowTest.usagemodel LeaveAndBootstrapTest.usagemodel LegacyLeveledManifestTestHelper.usagemodel LegacySSTableTest.usagemodel LeveledCompactionStrategyTest.usagemodel LongBitSetTest.usagemodel LongBloomFilterTest.usagemodel LongCompactionsTest.usagemodel LongKeyspaceTest.usagemodel LongLeveledCompactionStrategyTest.usagemodel MergeIteratorTest.usagemodel MeteredFlusherTest.usagemodel MoveTest.usagemodel MultitableTest.usagemodel NameSortTest.usagemodel NetworkTopologyStrategyTest.usagemodel ObjectSizeTest.usagemodel OldNetworkTopologyStrategyTest.usagemodel OneCompactionTest.usagemodel OrderPreservingPartitionerTest.usagemodel PartitionerTestCase.usagemodel PerRowSecondaryIndexTest.usagemodel QueryPagerTest.usagemodel RangeTest.usagemodel RangeTombstoneListTest.usagemodel RangeTombstoneTest.usagemodel ReadMessageTest.usagemodel RecoveryManager2Test.usagemodel RecoveryManager3Test.usagemodel RecoveryManagerTest.usagemodel RecoveryManagerTruncateTest.usagemodel RelocateTest.usagemodel RemoveColumnFamilyTest.usagemodel RemoveColumnFamilyWithFlush1Test.usagemodel RemoveColumnFamilyWithFlush2Test.usagemodel RemoveColumnTest.usagemodel RemoveSubColumnTest.usagemodel RemoveTest.usagemodel ReplicationStrategyEndpointCacheTest.usagemodel ReversedTypeTest.usagemodel RoundTripTest.usagemodel RowCacheTest.usagemodel RowIterationTest.usagemodel RowResolverTest.usagemodel RowTest.usagemodel SSTableExportTest.usagemodel SSTableImportTest.usagemodel SSTableLoaderTest.usagemodel SSTableMetadataSerializerTest.usagemodel SSTableMetadataTest.usagemodel SSTableReaderTest.usagemodel SSTableSimpleWriterTest.usagemodel SecondaryIndexColumnSizeTest.usagemodel SemanticVersionTest.usagemodel SerializationsTest.usagemodel SimpleStrategyTest.usagemodel SizeTieredCompactionStrategyTest.usagemodel StorageProxyTest.usagemodel StorageServiceClientTest.usagemodel StorageServiceServerTest.usagemodel StreamingHistogramTest.usagemodel SystemKeyspaceTest.usagemodel TTLExpiryTest.usagemodel ThriftValidationTest.usagemodel TimeSortTest.usagemodel TimeUUIDTypeTest.usagemodel TokenMetadataTest.usagemodel TypeCompareTest.usagemodel TypeParserTest.usagemodel TypeValidationTest.usagemodel UUIDTests.usagemodel UUIDTypeTest.usagemodel YamlFileNetworkTopologySnitchTest.usagemodel cassandra-2.0.0_acdc_clustered.repository cassandra-2.0.0_acdc_clustered.system;PCM;0.3251231527093596
Full;cassandra_acdc;AntiEntropyServiceTestAbstract.usagemodel ArrayBackedSortedColumnsTest.usagemodel ArrivalWindowTest.usagemodel BitSetTest.usagemodel BlacklistingCompactionsTest.usagemodel BloomFilterTest.usagemodel BloomFilterTrackerTest.usagemodel BootStrapperTest.usagemodel BoundedStatsDequeTest.usagemodel BufferedRandomAccessFileTest.usagemodel ByteBufferUtilTest.usagemodel BytesReadTrackerTest.usagemodel BytesTypeTest.usagemodel CFMetaDataTest.usagemodel CacheProviderTest.usagemodel CleanupTest.usagemodel CliTest.usagemodel ClientUtilsTest.usagemodel CollationControllerTest.usagemodel ColumnDefinitionTest.usagemodel ColumnFamilyInputFormatTest.usagemodel ColumnFamilyStoreTest.usagemodel ColumnFamilyTest.usagemodel CommitLogTest.usagemodel CompactionsPurgeTest.usagemodel CompactionsTest.usagemodel CompositeTypeTest.usagemodel CompressedInputStreamTest.usagemodel CompressedRandomAccessReaderTest.usagemodel CounterColumnTest.usagemodel CounterContextTest.usagemodel CounterMutationTest.usagemodel DatabaseDescriptorTest.usagemodel DebuggableThreadPoolExecutorTest.usagemodel DecimalTypeTest.usagemodel DefsTest.usagemodel DirectoriesTest.usagemodel DynamicCompositeTypeTest.usagemodel DynamicEndpointSnitchTest.usagemodel EC2SnitchTest.usagemodel EmbeddedCassandraServiceTest.usagemodel EncodedStreamsTest.usagemodel EstimatedHistogramTest.usagemodel FBUtilitiesTest.usagemodel FilterTestHelper.usagemodel GossipDigestTest.usagemodel HexTest.usagemodel HintedHandOffTest.usagemodel IndexHelperTest.usagemodel IndexSummaryTest.usagemodel InitClientTest.usagemodel IntegerTypeTest.usagemodel IntervalTreeTest.usagemodel JdbcDecimalTest.usagemodel KSMetaDataTest.usagemodel KeyCacheTest.usagemodel KeyCollisionTest.usagemodel KeyspaceTest.usagemodel LZ4CompressorTest.usagemodel LazilyCompactedRowTest.usagemodel LeaveAndBootstrapTest.usagemodel LegacyLeveledManifestTestHelper.usagemodel LegacySSTableTest.usagemodel LeveledCompactionStrategyTest.usagemodel LongBitSetTest.usagemodel LongBloomFilterTest.usagemodel LongCompactionsTest.usagemodel LongKeyspaceTest.usagemodel LongLeveledCompactionStrategyTest.usagemodel MergeIteratorTest.usagemodel MeteredFlusherTest.usagemodel MoveTest.usagemodel MultitableTest.usagemodel NameSortTest.usagemodel NetworkTopologyStrategyTest.usagemodel ObjectSizeTest.usagemodel OldNetworkTopologyStrategyTest.usagemodel OneCompactionTest.usagemodel OrderPreservingPartitionerTest.usagemodel PartitionerTestCase.usagemodel PerRowSecondaryIndexTest.usagemodel QueryPagerTest.usagemodel RangeTest.usagemodel RangeTombstoneListTest.usagemodel RangeTombstoneTest.usagemodel ReadMessageTest.usagemodel RecoveryManager2Test.usagemodel RecoveryManager3Test.usagemodel RecoveryManagerTest.usagemodel RecoveryManagerTruncateTest.usagemodel RelocateTest.usagemodel RemoveColumnFamilyTest.usagemodel RemoveColumnFamilyWithFlush1Test.usagemodel RemoveColumnFamilyWithFlush2Test.usagemodel RemoveColumnTest.usagemodel RemoveSubColumnTest.usagemodel RemoveTest.usagemodel ReplicationStrategyEndpointCacheTest.usagemodel ReversedTypeTest.usagemodel RoundTripTest.usagemodel RowCacheTest.usagemodel RowIterationTest.usagemodel RowResolverTest.usagemodel RowTest.usagemodel SSTableExportTest.usagemodel SSTableImportTest.usagemodel SSTableLoaderTest.usagemodel SSTableMetadataSerializerTest.usagemodel SSTableMetadataTest.usagemodel SSTableReaderTest.usagemodel SSTableSimpleWriterTest.usagemodel SecondaryIndexColumnSizeTest.usagemodel SemanticVersionTest.usagemodel SerializationsTest.usagemodel SimpleStrategyTest.usagemodel SizeTieredCompactionStrategyTest.usagemodel StorageProxyTest.usagemodel StorageServiceClientTest.usagemodel StorageServiceServerTest.usagemodel StreamingHistogramTest.usagemodel SystemKeyspaceTest.usagemodel TTLExpiryTest.usagemodel ThriftValidationTest.usagemodel TimeSortTest.usagemodel TimeUUIDTypeTest.usagemodel TokenMetadataTest.usagemodel TypeCompareTest.usagemodel TypeParserTest.usagemodel TypeValidationTest.usagemodel UUIDTests.usagemodel UUIDTypeTest.usagemodel YamlFileNetworkTopologySnitchTest.usagemodel cassandra-2.0.0_acdc_clustered.repository cassandra-2.0.0_acdc_clustered.system;mPCM;0.5203252032520326
Single;cassandra_acdc;AntiEntropyServiceTestAbstract.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;AntiEntropyServiceTestAbstract.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;ArrayBackedSortedColumnsTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;ArrayBackedSortedColumnsTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;ArrivalWindowTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;ArrivalWindowTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;BitSetTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_acdc;BitSetTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_acdc;BlacklistingCompactionsTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;BlacklistingCompactionsTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;BloomFilterTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;BloomFilterTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;BloomFilterTrackerTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;BloomFilterTrackerTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;BootStrapperTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_acdc;BootStrapperTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_acdc;BoundedStatsDequeTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;BoundedStatsDequeTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;BufferedRandomAccessFileTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;BufferedRandomAccessFileTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;ByteBufferUtilTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_acdc;ByteBufferUtilTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_acdc;BytesReadTrackerTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;BytesReadTrackerTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;BytesTypeTest.usagemodel;PCM;0.06896551724137931
Single;cassandra_acdc;BytesTypeTest.usagemodel;mPCM;0.2641509433962264
Single;cassandra_acdc;CFMetaDataTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;CFMetaDataTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;CacheProviderTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;CacheProviderTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;CleanupTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;CleanupTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;CliTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_acdc;CliTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_acdc;ClientUtilsTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;ClientUtilsTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;CollationControllerTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;CollationControllerTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;ColumnDefinitionTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;ColumnDefinitionTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;ColumnFamilyInputFormatTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;ColumnFamilyInputFormatTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;ColumnFamilyStoreTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_acdc;ColumnFamilyStoreTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_acdc;ColumnFamilyTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;ColumnFamilyTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;CommitLogTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;CommitLogTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;CompactionsPurgeTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;CompactionsPurgeTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;CompactionsTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_acdc;CompactionsTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_acdc;CompositeTypeTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_acdc;CompositeTypeTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_acdc;CompressedInputStreamTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;CompressedInputStreamTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;CompressedRandomAccessReaderTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_acdc;CompressedRandomAccessReaderTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_acdc;CounterColumnTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;CounterColumnTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;CounterContextTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;CounterContextTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;CounterMutationTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;CounterMutationTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;DatabaseDescriptorTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;DatabaseDescriptorTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;DebuggableThreadPoolExecutorTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;DebuggableThreadPoolExecutorTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;DecimalTypeTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;DecimalTypeTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;DefsTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_acdc;DefsTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_acdc;DirectoriesTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_acdc;DirectoriesTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_acdc;DynamicCompositeTypeTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_acdc;DynamicCompositeTypeTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_acdc;DynamicEndpointSnitchTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;DynamicEndpointSnitchTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;EC2SnitchTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;EC2SnitchTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;EmbeddedCassandraServiceTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;EmbeddedCassandraServiceTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;EncodedStreamsTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;EncodedStreamsTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;EstimatedHistogramTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;EstimatedHistogramTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;FBUtilitiesTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;FBUtilitiesTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;FilterTestHelper.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;FilterTestHelper.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;GossipDigestTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;GossipDigestTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;HexTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;HexTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;HintedHandOffTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;HintedHandOffTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;IndexHelperTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;IndexHelperTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;IndexSummaryTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;IndexSummaryTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;InitClientTest.usagemodel;PCM;0.06896551724137931
Single;cassandra_acdc;InitClientTest.usagemodel;mPCM;0.2641509433962264
Single;cassandra_acdc;IntegerTypeTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;IntegerTypeTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;IntervalTreeTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;IntervalTreeTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;JdbcDecimalTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;JdbcDecimalTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;KSMetaDataTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;KSMetaDataTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;KeyCacheTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_acdc;KeyCacheTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_acdc;KeyCollisionTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;KeyCollisionTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;KeyspaceTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_acdc;KeyspaceTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_acdc;LZ4CompressorTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;LZ4CompressorTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;LazilyCompactedRowTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_acdc;LazilyCompactedRowTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_acdc;LeaveAndBootstrapTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_acdc;LeaveAndBootstrapTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_acdc;LegacyLeveledManifestTestHelper.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;LegacyLeveledManifestTestHelper.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;LegacySSTableTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_acdc;LegacySSTableTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_acdc;LeveledCompactionStrategyTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;LeveledCompactionStrategyTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;LongBitSetTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_acdc;LongBitSetTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_acdc;LongBloomFilterTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;LongBloomFilterTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;LongCompactionsTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_acdc;LongCompactionsTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_acdc;LongKeyspaceTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;LongKeyspaceTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;LongLeveledCompactionStrategyTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_acdc;LongLeveledCompactionStrategyTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_acdc;MergeIteratorTest.usagemodel;PCM;0.06896551724137931
Single;cassandra_acdc;MergeIteratorTest.usagemodel;mPCM;0.2641509433962264
Single;cassandra_acdc;MeteredFlusherTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_acdc;MeteredFlusherTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_acdc;MoveTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;MoveTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;MultitableTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;MultitableTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;NameSortTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;NameSortTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;NetworkTopologyStrategyTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;NetworkTopologyStrategyTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;ObjectSizeTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;ObjectSizeTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;OldNetworkTopologyStrategyTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;OldNetworkTopologyStrategyTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;OneCompactionTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;OneCompactionTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;OrderPreservingPartitionerTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;OrderPreservingPartitionerTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;PartitionerTestCase.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;PartitionerTestCase.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;PerRowSecondaryIndexTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;PerRowSecondaryIndexTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;QueryPagerTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;QueryPagerTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;RangeTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;RangeTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;RangeTombstoneListTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;RangeTombstoneListTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;RangeTombstoneTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;RangeTombstoneTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;ReadMessageTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_acdc;ReadMessageTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_acdc;RecoveryManager2Test.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;RecoveryManager2Test.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;RecoveryManager3Test.usagemodel;PCM;0.08866995073891626
Single;cassandra_acdc;RecoveryManager3Test.usagemodel;mPCM;0.33962264150943394
Single;cassandra_acdc;RecoveryManagerTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;RecoveryManagerTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;RecoveryManagerTruncateTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;RecoveryManagerTruncateTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;RelocateTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;RelocateTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;RemoveColumnFamilyTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;RemoveColumnFamilyTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;RemoveColumnFamilyWithFlush1Test.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;RemoveColumnFamilyWithFlush1Test.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;RemoveColumnFamilyWithFlush2Test.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;RemoveColumnFamilyWithFlush2Test.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;RemoveColumnTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;RemoveColumnTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;RemoveSubColumnTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;RemoveSubColumnTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;RemoveTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;RemoveTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;ReplicationStrategyEndpointCacheTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;ReplicationStrategyEndpointCacheTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;ReversedTypeTest.usagemodel;PCM;0.06896551724137931
Single;cassandra_acdc;ReversedTypeTest.usagemodel;mPCM;0.2641509433962264
Single;cassandra_acdc;RoundTripTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;RoundTripTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;RowCacheTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;RowCacheTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;RowIterationTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;RowIterationTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;RowResolverTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;RowResolverTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;RowTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;RowTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;SSTableExportTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;SSTableExportTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;SSTableImportTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;SSTableImportTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;SSTableLoaderTest.usagemodel;PCM;0.07389162561576355
